# Temperature Profiles and Compatibility Corridors
# profile_type,shot_number,time,radius,temperature,temp_lower,temp_upper
corridor_before,44381,179.40,50.868,,1.586586,1.939161
corridor_before,44381,179.40,51.019,,1.537375,1.879014
corridor_before,44381,179.40,51.171,,1.487472,1.818021
corridor_before,44381,179.40,51.322,,1.437634,1.757109
corridor_before,44381,179.40,51.474,,1.388621,1.697203
corridor_before,44381,179.40,51.625,,1.341190,1.639232
corridor_before,44381,179.40,51.776,,1.296100,1.584122
corridor_before,44381,179.40,51.928,,1.254108,1.532799
corridor_before,44381,179.40,52.080,,1.215973,1.486189
corridor_before,44381,179.40,52.231,,1.182452,1.445219
corridor_before,44381,179.40,52.383,,1.153927,1.410356
corridor_before,44381,179.40,52.534,,1.129962,1.381064
corridor_before,44381,179.40,52.686,,1.110008,1.356676
corridor_before,44381,179.40,52.837,,1.093518,1.336522
corridor_before,44381,179.40,52.989,,1.079945,1.319933
corridor_before,44381,179.40,53.140,,1.068742,1.306240
corridor_before,44381,179.40,53.291,,1.059361,1.294774
corridor_before,44381,179.40,53.443,,1.051255,1.284867
corridor_before,44381,179.40,53.595,,1.043876,1.275849
corridor_before,44381,179.40,53.746,,1.036678,1.267051
corridor_before,44381,179.40,53.898,,1.029112,1.257804
corridor_before,44381,179.40,54.049,,1.020632,1.247439
corridor_before,44381,179.40,54.201,,1.010690,1.235288
corridor_before,44381,179.40,54.352,,0.998739,1.220682
corridor_before,44381,179.40,54.504,,0.984232,1.202950
corridor_before,44381,179.40,54.655,,0.966772,1.181610
corridor_before,44381,179.40,54.806,,0.946529,1.156869
corridor_before,44381,179.40,54.958,,0.923805,1.129095
corridor_before,44381,179.40,55.110,,0.898900,1.098655
corridor_before,44381,179.40,55.261,,0.872116,1.065920
corridor_before,44381,179.40,55.413,,0.843754,1.031255
corridor_before,44381,179.40,55.564,,0.814116,0.995031
corridor_before,44381,179.40,55.716,,0.783503,0.957615
corridor_before,44381,179.40,55.867,,0.752216,0.919375
corridor_before,44381,179.40,56.019,,0.720556,0.880680
corridor_before,44381,179.40,56.170,,0.688825,0.841898
corridor_before,44381,179.40,56.322,,0.657325,0.803397
corridor_before,44381,179.40,56.473,,0.626355,0.765545
corridor_before,44381,179.40,56.624,,0.596218,0.728711
corridor_before,44381,179.40,56.776,,0.567215,0.693263
corridor_before,44381,179.40,56.928,,0.539648,0.659569
corridor_before,44381,179.40,57.079,,0.513817,0.627998
corridor_before,44381,179.40,57.231,,0.489963,0.598844
corridor_before,44381,179.40,57.382,,0.467960,0.571952
corridor_before,44381,179.40,57.534,,0.447544,0.546998
corridor_before,44381,179.40,57.685,,0.428448,0.523659
corridor_before,44381,179.40,57.837,,0.410409,0.501611
corridor_before,44381,179.40,57.988,,0.393160,0.480529
corridor_before,44381,179.40,58.139,,0.376436,0.460089
corridor_before,44381,179.40,58.291,,0.359974,0.439968
corridor_before,44381,179.40,58.443,,0.343506,0.419841
corridor_before,44381,179.40,58.594,,0.326769,0.399384
corridor_before,44381,179.40,58.746,,0.309497,0.378274
corridor_before,44381,179.40,58.897,,0.291425,0.356186
corridor_before,44381,179.40,59.049,,0.272287,0.332796
corridor_before,44381,179.40,59.200,,0.251820,0.307780
corridor_after,44381,182.40,28.900,,1.553400,1.898600
corridor_after,44381,182.40,29.051,,1.559536,1.906100
corridor_after,44381,182.40,29.203,,1.565672,1.913599
corridor_after,44381,182.40,29.354,,1.571807,1.921097
corridor_after,44381,182.40,29.506,,1.577941,1.928594
corridor_after,44381,182.40,29.657,,1.584074,1.936090
corridor_after,44381,182.40,29.809,,1.590205,1.943584
corridor_after,44381,182.40,29.960,,1.596334,1.951075
corridor_after,44381,182.40,30.112,,1.602461,1.958563
corridor_after,44381,182.40,30.264,,1.608585,1.966049
corridor_after,44381,182.40,30.415,,1.614706,1.973530
corridor_after,44381,182.40,30.566,,1.620825,1.981008
corridor_after,44381,182.40,30.718,,1.626939,1.988481
corridor_after,44381,182.40,30.869,,1.633050,1.995950
corridor_after,44381,182.40,31.021,,1.639156,2.003413
corridor_after,44381,182.40,31.172,,1.645258,2.010871
corridor_after,44381,182.40,31.324,,1.651355,2.018322
corridor_after,44381,182.40,31.476,,1.657446,2.025768
corridor_after,44381,182.40,31.627,,1.663532,2.033206
corridor_after,44381,182.40,31.778,,1.669613,2.040638
corridor_after,44381,182.40,31.930,,1.675687,2.048061
corridor_after,44381,182.40,32.081,,1.681754,2.055477
corridor_after,44381,182.40,32.233,,1.687815,2.062885
corridor_after,44381,182.40,32.385,,1.693868,2.070283
corridor_after,44381,182.40,32.536,,1.699914,2.077673
corridor_after,44381,182.40,32.688,,1.705952,2.085053
corridor_after,44381,182.40,32.839,,1.711982,2.092423
corridor_after,44381,182.40,32.990,,1.718004,2.099783
corridor_after,44381,182.40,33.142,,1.724017,2.107131
corridor_after,44381,182.40,33.294,,1.730020,2.114469
corridor_after,44381,182.40,33.445,,1.736014,2.121795
corridor_after,44381,182.40,33.596,,1.741999,2.129109
corridor_after,44381,182.40,33.748,,1.747973,2.136411
corridor_after,44381,182.40,33.900,,1.753936,2.143700
corridor_after,44381,182.40,34.051,,1.759889,2.150976
corridor_after,44381,182.40,34.203,,1.765831,2.158238
corridor_after,44381,182.40,34.354,,1.771762,2.165487
corridor_after,44381,182.40,34.505,,1.777680,2.172721
corridor_after,44381,182.40,34.657,,1.783587,2.179940
corridor_after,44381,182.40,34.809,,1.789481,2.187144
corridor_after,44381,182.40,34.960,,1.795363,2.194332
corridor_after,44381,182.40,35.111,,1.801231,2.201505
corridor_after,44381,182.40,35.263,,1.807086,2.208661
corridor_after,44381,182.40,35.414,,1.812928,2.215801
corridor_after,44381,182.40,35.566,,1.818755,2.222923
corridor_after,44381,182.40,35.718,,1.824568,2.230028
corridor_after,44381,182.40,35.869,,1.830366,2.237114
corridor_after,44381,182.40,36.020,,1.836150,2.244183
corridor_after,44381,182.40,36.172,,1.841918,2.251233
corridor_after,44381,182.40,36.324,,1.847670,2.258263
corridor_after,44381,182.40,36.475,,1.853406,2.265274
corridor_after,44381,182.40,36.627,,1.859126,2.272265
corridor_after,44381,182.40,36.778,,1.864829,2.279236
corridor_after,44381,182.40,36.929,,1.870516,2.286186
corridor_after,44381,182.40,37.081,,1.876185,2.293115
corridor_after,44381,182.40,37.233,,1.881836,2.300022
corridor_after,44381,182.40,37.384,,1.887470,2.306908
corridor_after,44381,182.40,37.535,,1.893085,2.313771
corridor_after,44381,182.40,37.687,,1.898682,2.320611
corridor_after,44381,182.40,37.838,,1.904259,2.327428
corridor_after,44381,182.40,37.990,,1.909818,2.334222
corridor_after,44381,182.40,38.142,,1.915357,2.340992
corridor_after,44381,182.40,38.293,,1.920876,2.347737
corridor_after,44381,182.40,38.444,,1.926374,2.354458
corridor_after,44381,182.40,38.596,,1.931853,2.361153
corridor_after,44381,182.40,38.748,,1.937310,2.367823
corridor_after,44381,182.40,38.899,,1.942746,2.374467
corridor_after,44381,182.40,39.050,,1.948161,2.381085
corridor_after,44381,182.40,39.202,,1.953553,2.387676
corridor_after,44381,182.40,39.353,,1.958924,2.394240
corridor_after,44381,182.40,39.505,,1.964272,2.400777
corridor_after,44381,182.40,39.657,,1.969597,2.407285
corridor_after,44381,182.40,39.808,,1.974899,2.413765
corridor_after,44381,182.40,39.959,,1.980177,2.420217
corridor_after,44381,182.40,40.111,,1.985432,2.426639
corridor_after,44381,182.40,40.263,,1.990662,2.433032
corridor_after,44381,182.40,40.414,,1.995868,2.439395
corridor_after,44381,182.40,40.566,,2.001050,2.445727
corridor_after,44381,182.40,40.717,,2.006206,2.452029
corridor_after,44381,182.40,40.868,,2.011336,2.458300
corridor_after,44381,182.40,41.020,,2.016436,2.464533
corridor_after,44381,182.40,41.172,,2.021459,2.470672
corridor_after,44381,182.40,41.323,,2.026340,2.476637
corridor_after,44381,182.40,41.474,,2.031015,2.482351
corridor_after,44381,182.40,41.626,,2.035419,2.487735
corridor_after,44381,182.40,41.778,,2.039489,2.492708
corridor_after,44381,182.40,41.929,,2.043159,2.497194
corridor_after,44381,182.40,42.081,,2.046365,2.501112
corridor_after,44381,182.40,42.232,,2.049042,2.504385
corridor_after,44381,182.40,42.383,,2.051126,2.506932
corridor_after,44381,182.40,42.535,,2.052553,2.508676
corridor_after,44381,182.40,42.687,,2.053257,2.509537
corridor_after,44381,182.40,42.838,,2.053175,2.509437
corridor_after,44381,182.40,42.989,,2.052249,2.508304
corridor_after,44381,182.40,43.141,,2.050521,2.506192
corridor_after,44381,182.40,43.293,,2.048117,2.503254
corridor_after,44381,182.40,43.444,,2.045161,2.499642
corridor_after,44381,182.40,43.596,,2.041782,2.495511
corridor_after,44381,182.40,43.747,,2.038103,2.491015
corridor_after,44381,182.40,43.898,,2.034253,2.486309
corridor_after,44381,182.40,44.050,,2.030356,2.481546
corridor_after,44381,182.40,44.202,,2.026539,2.476881
corridor_after,44381,182.40,44.353,,2.022928,2.472468
corridor_after,44381,182.40,44.505,,2.019650,2.468461
corridor_after,44381,182.40,44.656,,2.016830,2.465014
corridor_after,44381,182.40,44.808,,2.014595,2.462282
corridor_after,44381,182.40,44.959,,2.013070,2.460419
corridor_after,44381,182.40,45.111,,2.012382,2.459578
corridor_after,44381,182.40,45.262,,2.012602,2.459847
corridor_after,44381,182.40,45.413,,2.013623,2.461094
corridor_after,44381,182.40,45.565,,2.015300,2.463144
corridor_after,44381,182.40,45.716,,2.017490,2.465821
corridor_after,44381,182.40,45.868,,2.020049,2.468949
corridor_after,44381,182.40,46.020,,2.022834,2.472353
corridor_after,44381,182.40,46.171,,2.025700,2.475855
corridor_after,44381,182.40,46.323,,2.028503,2.479282
corridor_after,44381,182.40,46.474,,2.031101,2.482457
corridor_after,44381,182.40,46.626,,2.033349,2.485204
corridor_after,44381,182.40,46.777,,2.035102,2.487347
corridor_after,44381,182.40,46.928,,2.036219,2.488712
corridor_after,44381,182.40,47.080,,2.036553,2.489121
corridor_after,44381,182.40,47.231,,2.035963,2.488399
corridor_after,44381,182.40,47.383,,2.034304,2.486371
corridor_after,44381,182.40,47.535,,2.031432,2.482861
corridor_after,44381,182.40,47.686,,2.027233,2.477729
corridor_after,44381,182.40,47.838,,2.021652,2.470908
corridor_after,44381,182.40,47.989,,2.014641,2.462339
corridor_after,44381,182.40,48.141,,2.006153,2.451964
corridor_after,44381,182.40,48.292,,1.996140,2.439727
corridor_after,44381,182.40,48.444,,1.984555,2.425567
corridor_after,44381,182.40,48.595,,1.971351,2.409429
corridor_after,44381,182.40,48.746,,1.956479,2.391252
corridor_after,44381,182.40,48.898,,1.939892,2.370980
corridor_after,44381,182.40,49.050,,1.921544,2.348554
corridor_after,44381,182.40,49.201,,1.901385,2.323916
corridor_after,44381,182.40,49.353,,1.879370,2.297008
corridor_after,44381,182.40,49.504,,1.855450,2.267772
corridor_after,44381,182.40,49.656,,1.829577,2.236150
corridor_after,44381,182.40,49.807,,1.801721,2.202103
corridor_after,44381,182.40,49.959,,1.772009,2.165789
corridor_after,44381,182.40,50.110,,1.740663,2.127477
corridor_after,44381,182.40,50.261,,1.707905,2.087439
corridor_after,44381,182.40,50.413,,1.673957,2.045948
corridor_after,44381,182.40,50.565,,1.639042,2.003273
corridor_after,44381,182.40,50.716,,1.603382,1.959689
corridor_after,44381,182.40,50.868,,1.567199,1.915465
corridor_after,44381,182.40,51.019,,1.530715,1.870874
corridor_after,44381,182.40,51.171,,1.494154,1.826188
corridor_after,44381,182.40,51.322,,1.457737,1.781678
corridor_after,44381,182.40,51.474,,1.421686,1.737616
corridor_after,44381,182.40,51.625,,1.386224,1.694274
corridor_after,44381,182.40,51.776,,1.351573,1.651923
corridor_after,44381,182.40,51.928,,1.317956,1.610835
corridor_after,44381,182.40,52.080,,1.285595,1.571283
corridor_after,44381,182.40,52.231,,1.254711,1.533536
corridor_after,44381,182.40,52.383,,1.225419,1.497734
corridor_after,44381,182.40,52.534,,1.197593,1.463725
corridor_after,44381,182.40,52.686,,1.171078,1.431317
corridor_after,44381,182.40,52.837,,1.145716,1.400320
corridor_after,44381,182.40,52.989,,1.121353,1.370542
corridor_after,44381,182.40,53.140,,1.097830,1.341793
corridor_after,44381,182.40,53.291,,1.074993,1.313881
corridor_after,44381,182.40,53.443,,1.052685,1.286615
corridor_after,44381,182.40,53.595,,1.030749,1.259804
corridor_after,44381,182.40,53.746,,1.009029,1.233258
corridor_after,44381,182.40,53.898,,0.987369,1.206785
corridor_after,44381,182.40,54.049,,0.965613,1.180193
corridor_after,44381,182.40,54.201,,0.943604,1.153293
corridor_after,44381,182.40,54.352,,0.921185,1.125893
corridor_after,44381,182.40,54.504,,0.898201,1.097802
corridor_after,44381,182.40,54.655,,0.874539,1.068881
corridor_after,44381,182.40,54.806,,0.850248,1.039191
corridor_after,44381,182.40,54.958,,0.825413,1.008838
corridor_after,44381,182.40,55.110,,0.800122,0.977926
corridor_after,44381,182.40,55.261,,0.774461,0.946563
corridor_after,44381,182.40,55.413,,0.748516,0.914853
corridor_after,44381,182.40,55.564,,0.722376,0.882903
corridor_after,44381,182.40,55.716,,0.696125,0.850819
corridor_after,44381,182.40,55.867,,0.669850,0.818706
corridor_after,44381,182.40,56.019,,0.643639,0.786670
corridor_after,44381,182.40,56.170,,0.617577,0.754816
corridor_after,44381,182.40,56.322,,0.591752,0.723252
corridor_after,44381,182.40,56.473,,0.566249,0.692082
corridor_after,44381,182.40,56.624,,0.541156,0.661413
corridor_after,44381,182.40,56.776,,0.516559,0.631349
corridor_after,44381,182.40,56.928,,0.492544,0.601998
corridor_after,44381,182.40,57.079,,0.469198,0.573465
corridor_after,44381,182.40,57.231,,0.446593,0.545836
corridor_after,44381,182.40,57.382,,0.424708,0.519088
corridor_after,44381,182.40,57.534,,0.403488,0.493152
corridor_after,44381,182.40,57.685,,0.382877,0.467961
corridor_after,44381,182.40,57.837,,0.362820,0.443446
corridor_after,44381,182.40,57.988,,0.343261,0.419541
corridor_after,44381,182.40,58.139,,0.324145,0.396178
corridor_after,44381,182.40,58.291,,0.305418,0.373288
corridor_after,44381,182.40,58.443,,0.287022,0.350805
corridor_after,44381,182.40,58.594,,0.268903,0.328659
corridor_after,44381,182.40,58.746,,0.251006,0.306785
corridor_after,44381,182.40,58.897,,0.233275,0.285114
corridor_after,44381,182.40,59.049,,0.215655,0.263578
corridor_after,44381,182.40,59.200,,0.198090,0.242110
before,44427,176.40,59.200,0.066680,,
before,44427,176.40,57.100,0.334200,,
before,44427,176.40,54.500,0.740900,,
before,44427,176.40,52.200,1.294000,,
before,44427,176.40,49.700,2.106000,,
before,44427,176.40,47.500,2.545000,,
before,44427,176.40,45.100,2.545000,,
before,44427,176.40,42.900,2.596000,,
before,44427,176.40,40.900,2.648000,,
before,44427,176.40,28.900,1.761000,,
after,44427,179.40,59.200,0.057150,,
after,44427,179.40,57.100,0.382300,,
after,44427,179.40,54.500,0.798300,,
after,44427,179.40,52.200,1.313000,,
after,44427,179.40,49.700,1.916000,,
after,44427,179.40,47.500,1.916000,,
after,44427,179.40,45.100,1.974000,,
after,44427,179.40,42.900,2.014000,,
after,44427,179.40,40.900,1.994000,,
after,44427,179.40,28.900,1.860000,,
corridor_before,44427,176.40,28.900,,1.584900,1.937100
corridor_before,44427,176.40,29.051,,1.600699,1.956410
corridor_before,44427,176.40,29.203,,1.616493,1.975713
corridor_before,44427,176.40,29.354,,1.632275,1.995003
corridor_before,44427,176.40,29.506,,1.648042,2.014273
corridor_before,44427,176.40,29.657,,1.663786,2.033516
corridor_before,44427,176.40,29.809,,1.679503,2.052726
corridor_before,44427,176.40,29.960,,1.695187,2.071896
corridor_before,44427,176.40,30.112,,1.710833,2.091018
corridor_before,44427,176.40,30.264,,1.726435,2.110088
corridor_before,44427,176.40,30.415,,1.741988,2.129097
corridor_before,44427,176.40,30.566,,1.757486,2.148039
corridor_before,44427,176.40,30.718,,1.772924,2.166908
corridor_before,44427,176.40,30.869,,1.788297,2.185696
corridor_before,44427,176.40,31.021,,1.803598,2.204397
corridor_before,44427,176.40,31.172,,1.818823,2.223005
corridor_before,44427,176.40,31.324,,1.833965,2.241513
corridor_before,44427,176.40,31.476,,1.849020,2.259913
corridor_before,44427,176.40,31.627,,1.863982,2.278200
corridor_before,44427,176.40,31.778,,1.878845,2.296367
corridor_before,44427,176.40,31.930,,1.893605,2.314406
corridor_before,44427,176.40,32.081,,1.908255,2.332312
corridor_before,44427,176.40,32.233,,1.922790,2.350077
corridor_before,44427,176.40,32.385,,1.937205,2.367695
corridor_before,44427,176.40,32.536,,1.951494,2.385159
corridor_before,44427,176.40,32.688,,1.965651,2.402463
corridor_before,44427,176.40,32.839,,1.979672,2.419599
corridor_before,44427,176.40,32.990,,1.993551,2.436562
corridor_before,44427,176.40,33.142,,2.007281,2.453344
corridor_before,44427,176.40,33.294,,2.020859,2.469939
corridor_before,44427,176.40,33.445,,2.034278,2.486340
corridor_before,44427,176.40,33.596,,2.047533,2.502540
corridor_before,44427,176.40,33.748,,2.060618,2.518533
corridor_before,44427,176.40,33.900,,2.073528,2.534312
corridor_before,44427,176.40,34.051,,2.086257,2.549870
corridor_before,44427,176.40,34.203,,2.098801,2.565201
corridor_before,44427,176.40,34.354,,2.111153,2.580298
corridor_before,44427,176.40,34.505,,2.123308,2.595154
corridor_before,44427,176.40,34.657,,2.135260,2.609763
corridor_before,44427,176.40,34.809,,2.147005,2.624117
corridor_before,44427,176.40,34.960,,2.158536,2.638211
corridor_before,44427,176.40,35.111,,2.169848,2.652037
corridor_before,44427,176.40,35.263,,2.180936,2.665589
corridor_before,44427,176.40,35.414,,2.191794,2.678860
corridor_before,44427,176.40,35.566,,2.202417,2.691843
corridor_before,44427,176.40,35.718,,2.212799,2.704533
corridor_before,44427,176.40,35.869,,2.222935,2.716921
corridor_before,44427,176.40,36.020,,2.232820,2.729002
corridor_before,44427,176.40,36.172,,2.242447,2.740768
corridor_before,44427,176.40,36.324,,2.251811,2.752213
corridor_before,44427,176.40,36.475,,2.260907,2.763331
corridor_before,44427,176.40,36.627,,2.269730,2.774114
corridor_before,44427,176.40,36.778,,2.278274,2.784557
corridor_before,44427,176.40,36.929,,2.286533,2.794651
corridor_before,44427,176.40,37.081,,2.294502,2.804391
corridor_before,44427,176.40,37.233,,2.302175,2.813770
corridor_before,44427,176.40,37.384,,2.309548,2.822781
corridor_before,44427,176.40,37.535,,2.316614,2.831418
corridor_before,44427,176.40,37.687,,2.323369,2.839673
corridor_before,44427,176.40,37.838,,2.329806,2.847540
corridor_before,44427,176.40,37.990,,2.335920,2.855013
corridor_before,44427,176.40,38.142,,2.341706,2.862085
corridor_before,44427,176.40,38.293,,2.347158,2.868749
corridor_before,44427,176.40,38.444,,2.352271,2.874998
corridor_before,44427,176.40,38.596,,2.357039,2.880825
corridor_before,44427,176.40,38.748,,2.361457,2.886225
corridor_before,44427,176.40,38.899,,2.365519,2.891190
corridor_before,44427,176.40,39.050,,2.369220,2.895714
corridor_before,44427,176.40,39.202,,2.372555,2.899789
corridor_before,44427,176.40,39.353,,2.375517,2.903410
corridor_before,44427,176.40,39.505,,2.378102,2.906570
corridor_before,44427,176.40,39.657,,2.380304,2.909261
corridor_before,44427,176.40,39.808,,2.382118,2.911477
corridor_before,44427,176.40,39.959,,2.383537,2.913212
corridor_before,44427,176.40,40.111,,2.384557,2.914459
corridor_before,44427,176.40,40.263,,2.385172,2.915211
corridor_before,44427,176.40,40.414,,2.385377,2.915461
corridor_before,44427,176.40,40.566,,2.385166,2.915203
corridor_before,44427,176.40,40.717,,2.384534,2.914430
corridor_before,44427,176.40,40.868,,2.383474,2.913135
corridor_before,44427,176.40,41.020,,2.381985,2.911315
corridor_before,44427,176.40,41.172,,2.380081,2.908988
corridor_before,44427,176.40,41.323,,2.377786,2.906183
corridor_before,44427,176.40,41.474,,2.375123,2.902928
corridor_before,44427,176.40,41.626,,2.372115,2.899251
corridor_before,44427,176.40,41.778,,2.368785,2.895182
corridor_before,44427,176.40,41.929,,2.365158,2.890749
corridor_before,44427,176.40,42.081,,2.361257,2.885981
corridor_before,44427,176.40,42.232,,2.357105,2.880906
corridor_before,44427,176.40,42.383,,2.352725,2.875553
corridor_before,44427,176.40,42.535,,2.348141,2.869950
corridor_before,44427,176.40,42.687,,2.343376,2.864127
corridor_before,44427,176.40,42.838,,2.338454,2.858111
corridor_before,44427,176.40,42.989,,2.333400,2.851934
corridor_before,44427,176.40,43.141,,2.328269,2.845663
corridor_before,44427,176.40,43.293,,2.323141,2.839394
corridor_before,44427,176.40,43.444,,2.318093,2.833224
corridor_before,44427,176.40,43.596,,2.313205,2.827251
corridor_before,44427,176.40,43.747,,2.308558,2.821571
corridor_before,44427,176.40,43.898,,2.304230,2.816281
corridor_before,44427,176.40,44.050,,2.300300,2.811477
corridor_before,44427,176.40,44.202,,2.296847,2.807258
corridor_before,44427,176.40,44.353,,2.293952,2.803719
corridor_before,44427,176.40,44.505,,2.291693,2.800958
corridor_before,44427,176.40,44.656,,2.290150,2.799072
corridor_before,44427,176.40,44.808,,2.289402,2.798158
corridor_before,44427,176.40,44.959,,2.289528,2.798312
corridor_before,44427,176.40,45.111,,2.290607,2.799631
corridor_before,44427,176.40,45.262,,2.292657,2.802136
corridor_before,44427,176.40,45.413,,2.295487,2.805595
corridor_before,44427,176.40,45.565,,2.298867,2.809726
corridor_before,44427,176.40,45.716,,2.302566,2.814247
corridor_before,44427,176.40,45.868,,2.306354,2.818877
corridor_before,44427,176.40,46.020,,2.310000,2.823333
corridor_before,44427,176.40,46.171,,2.313273,2.827334
corridor_before,44427,176.40,46.323,,2.315943,2.830597
corridor_before,44427,176.40,46.474,,2.317778,2.832840
corridor_before,44427,176.40,46.626,,2.318549,2.833782
corridor_before,44427,176.40,46.777,,2.318024,2.833140
corridor_before,44427,176.40,46.928,,2.315972,2.830633
corridor_before,44427,176.40,47.080,,2.312164,2.825978
corridor_before,44427,176.40,47.231,,2.306368,2.818894
corridor_before,44427,176.40,47.383,,2.298353,2.809099
corridor_before,44427,176.40,47.535,,2.287890,2.796311
corridor_before,44427,176.40,47.686,,2.274844,2.780365
corridor_before,44427,176.40,47.838,,2.259277,2.761338
corridor_before,44427,176.40,47.989,,2.241274,2.739334
corridor_before,44427,176.40,48.141,,2.220921,2.714460
corridor_before,44427,176.40,48.292,,2.198306,2.686819
corridor_before,44427,176.40,48.444,,2.173515,2.656518
corridor_before,44427,176.40,48.595,,2.146632,2.623661
corridor_before,44427,176.40,48.746,,2.117745,2.588355
corridor_before,44427,176.40,48.898,,2.086940,2.550704
corridor_before,44427,176.40,49.050,,2.054303,2.510814
corridor_before,44427,176.40,49.201,,2.019920,2.468791
corridor_before,44427,176.40,49.353,,1.983877,2.424738
corridor_before,44427,176.40,49.504,,1.946260,2.378762
corridor_before,44427,176.40,49.656,,1.907156,2.330969
corridor_before,44427,176.40,49.807,,1.866655,2.281468
corridor_before,44427,176.40,49.959,,1.824892,2.230424
corridor_before,44427,176.40,50.110,,1.782028,2.178034
corridor_before,44427,176.40,50.261,,1.738222,2.124493
corridor_before,44427,176.40,50.413,,1.693636,2.069999
corridor_before,44427,176.40,50.565,,1.648430,2.014748
corridor_before,44427,176.40,50.716,,1.602765,1.958935
corridor_before,44427,176.40,50.868,,1.556802,1.902758
corridor_before,44427,176.40,51.019,,1.510701,1.846413
corridor_before,44427,176.40,51.171,,1.464624,1.790096
corridor_before,44427,176.40,51.322,,1.418730,1.734004
corridor_before,44427,176.40,51.474,,1.373181,1.678332
corridor_before,44427,176.40,51.625,,1.328137,1.623278
corridor_before,44427,176.40,51.776,,1.283759,1.569039
corridor_before,44427,176.40,51.928,,1.240207,1.515809
corridor_before,44427,176.40,52.080,,1.197643,1.463786
corridor_before,44427,176.40,52.231,,1.156226,1.413166
corridor_before,44427,176.40,52.383,,1.116061,1.364075
corridor_before,44427,176.40,52.534,,1.077128,1.316489
corridor_before,44427,176.40,52.686,,1.039388,1.270363
corridor_before,44427,176.40,52.837,,1.002806,1.225652
corridor_before,44427,176.40,52.989,,0.967344,1.182310
corridor_before,44427,176.40,53.140,,0.932966,1.140291
corridor_before,44427,176.40,53.291,,0.899634,1.099552
corridor_before,44427,176.40,53.443,,0.867311,1.060047
corridor_before,44427,176.40,53.595,,0.835961,1.021730
corridor_before,44427,176.40,53.746,,0.805546,0.984556
corridor_before,44427,176.40,53.898,,0.776030,0.948481
corridor_before,44427,176.40,54.049,,0.747375,0.913459
corridor_before,44427,176.40,54.201,,0.719545,0.879444
corridor_before,44427,176.40,54.352,,0.692503,0.846392
corridor_before,44427,176.40,54.504,,0.666211,0.814258
corridor_before,44427,176.40,54.655,,0.640634,0.782997
corridor_before,44427,176.40,54.806,,0.615740,0.752571
corridor_before,44427,176.40,54.958,,0.591498,0.722941
corridor_before,44427,176.40,55.110,,0.567877,0.694072
corridor_before,44427,176.40,55.261,,0.544846,0.665923
corridor_before,44427,176.40,55.413,,0.522376,0.638459
corridor_before,44427,176.40,55.564,,0.500434,0.611641
corridor_before,44427,176.40,55.716,,0.478989,0.585432
corridor_before,44427,176.40,55.867,,0.458012,0.559793
corridor_before,44427,176.40,56.019,,0.437471,0.534687
corridor_before,44427,176.40,56.170,,0.417336,0.510077
corridor_before,44427,176.40,56.322,,0.397575,0.485925
corridor_before,44427,176.40,56.473,,0.378158,0.462193
corridor_before,44427,176.40,56.624,,0.359053,0.438843
corridor_before,44427,176.40,56.776,,0.340231,0.415837
corridor_before,44427,176.40,56.928,,0.321659,0.393139
corridor_before,44427,176.40,57.079,,0.303308,0.370710
corridor_before,44427,176.40,57.231,,0.285148,0.348515
corridor_before,44427,176.40,57.382,,0.267162,0.326532
corridor_before,44427,176.40,57.534,,0.249336,0.304744
corridor_before,44427,176.40,57.685,,0.231657,0.283137
corridor_before,44427,176.40,57.837,,0.214112,0.261693
corridor_before,44427,176.40,57.988,,0.196687,0.240395
corridor_before,44427,176.40,58.139,,0.179369,0.219229
corridor_before,44427,176.40,58.291,,0.162144,0.198176
corridor_before,44427,176.40,58.443,,0.145000,0.177222
corridor_before,44427,176.40,58.594,,0.127922,0.156349
corridor_before,44427,176.40,58.746,,0.110898,0.135542
corridor_before,44427,176.40,58.897,,0.093914,0.114783
corridor_before,44427,176.40,59.049,,0.076956,0.094057
corridor_before,44427,176.40,59.200,,0.060012,0.073348
corridor_after,44427,179.40,28.900,,1.674000,2.046000
corridor_after,44427,179.40,29.051,,1.675280,2.047564
corridor_after,44427,179.40,29.203,,1.676560,2.049129
corridor_after,44427,179.40,29.354,,1.677841,2.050694
corridor_after,44427,179.40,29.506,,1.679122,2.052260
corridor_after,44427,179.40,29.657,,1.680404,2.053827
corridor_after,44427,179.40,29.809,,1.681688,2.055396
corridor_after,44427,179.40,29.960,,1.682972,2.056966
corridor_after,44427,179.40,30.112,,1.684259,2.058539
corridor_after,44427,179.40,30.264,,1.685547,2.060113
corridor_after,44427,179.40,30.415,,1.686837,2.061690
corridor_after,44427,179.40,30.566,,1.688130,2.063270
corridor_after,44427,179.40,30.718,,1.689425,2.064853
corridor_after,44427,179.40,30.869,,1.690723,2.066440
corridor_after,44427,179.40,31.021,,1.692024,2.068030
corridor_after,44427,179.40,31.172,,1.693329,2.069624
corridor_after,44427,179.40,31.324,,1.694636,2.071222
corridor_after,44427,179.40,31.476,,1.695948,2.072825
corridor_after,44427,179.40,31.627,,1.697263,2.074433
corridor_after,44427,179.40,31.778,,1.698583,2.076046
corridor_after,44427,179.40,31.930,,1.699907,2.077664
corridor_after,44427,179.40,32.081,,1.701236,2.079288
corridor_after,44427,179.40,32.233,,1.702569,2.080918
corridor_after,44427,179.40,32.385,,1.703908,2.082554
corridor_after,44427,179.40,32.536,,1.705252,2.084197
